commit	strategy	model_name	n_free_params	n_subjects	n_opt_steps	lr	noise_sigma	spectral_loss	free_energy	theta_map	wall_time	status
ed2de53	default	cbei	6	2	200	0.03	0.0001	1664.1923828125	-1673.8490102871046	[0.0, -1.727949619293213, 0.054267384111881256, -0.030475091189146042, -2.9200987815856934, -3.0149989128112793]	43.64691003295593	ok
ed2de53		liley	3	0	200	0.04	1e-05	42.35715866088867	-47.185472398190974	[0.0031733522191643715, -0.00045929785119369626, 4.873265743255615]	42.121871905983426	ok
ed2de53		cmc	3	0	200	0.04	1e-05	32.98583984375	-37.8141535810523	[-1.215705156326294, -1.2154905796051025, 0.00010821878095157444]	32.73976089700591	ok
ed2de53		rrw	3	0	200	0.04	1e-05	452.502197265625	-457.3305110029273	[8.412749290466309, 8.96832275390625, -2.732529640197754]	31.495368127943948	ok
ed2de53		cbei	3	0	200	0.04	1e-05	3830.482666015625	-3835.3109797529273	[0.0, -0.017253713682293892, 0.001219901256263256]	38.05048421397805	ok
ed2de53		liley	3	0	200	0.04	0.001	42.35319519042969	-47.18150892773199	[0.003189082955941558, -0.0005285512888804078, 4.872873783111572]	42.30864547903184	ok
ed2de53		cmc	3	0	200	0.04	0.001	32.97542190551758	-37.80373564281988	[-1.2157329320907593, -1.2155261039733887, 0.00013241887791082263]	32.694038299960084	ok
ed2de53		rrw	3	0	200	0.04	0.001	449.5623779296875	-454.3906916669898	[8.39861011505127, 9.032952308654785, -2.7008063793182373]	31.36292396497447	ok
ed2de53		cbei	3	0	200	0.04	0.001	3584.72509765625	-3589.5534113935523	[0.0, -0.0917813628911972, 0.0008023122791200876]	38.24543855700176	ok
ed2de53		liley	4	0	180	0.05	0.0002	35.36790084838867	-41.80565249812507	[0.005317116621881723, 0.00013104203389957547, 0.0024870375636965036, 5.1319403648376465]	39.441421868046746	ok
ed2de53		liley	4	0	180	0.05	0.0002	35.366878509521484	-41.80463015925788	[0.005316950846463442, 0.0001308182836510241, 0.002575742546468973, 5.131927967071533]	39.4326298290398	ok
ed2de53		cmc	4	0	180	0.05	0.0002	32.165550231933594	-38.60330188166999	[-1.2164199352264404, -1.216302752494812, -0.0012375307269394398, 2.2624328266829252e-05]	31.967464779037982	ok
ed2de53		cmc	4	0	180	0.05	0.0002	32.16184616088867	-38.59959781062507	[-1.2165241241455078, -1.2164087295532227, -0.0012762142578139901, -0.00013623639824800193]	31.605227684951387	ok
ed2de53		rrw	5	0	250	0.07	0.0003	212.80577087402344	-220.85296043619394	[6.368857383728027, 7.699862003326416, -3.208573579788208, 0.0005233562551438808, 7.074901103973389]	58.0719413360348	ok
ed2de53		rrw	5	0	250	0.07	0.0003	212.4390869140625	-220.486276476233	[6.380621910095215, 7.434818267822266, -3.2341136932373047, 0.0005285035585984588, 7.075614929199219]	58.23015535797458	ok
ed2de53		rrw	5	0	250	0.07	0.0003	212.73777770996094	-220.78496727213144	[6.372357368469238, 7.6242594718933105, -3.216374397277832, 0.000529625394847244, 7.075475692749023]	57.769726727041416	ok
ed2de53		cbei	5	0	250	0.07	0.0003	3574.1943359375	-3582.2415254996704	[0.0, 9.869058609008789, 0.00019702123245224357, -1.4674099683761597, -2.5617504119873047]	48.17474673409015	ok
ed2de53		cbei	5	0	250	0.07	0.0003	620.3500366210938	-628.3972261832643	[0.0, 0.011350488290190697, 0.0003370659542270005, 6.983346939086914, -2.5655107498168945]	47.844519671052694	ok
ed2de53		cmc	6	0	200	0.03	0.0001	32.98743438720703	-42.644061861811636	[-1.2156308889389038, -1.2155790328979492, 7.804181223036721e-05, -3.65454610573579e-07, 0.00030026398599147797, 1.98472298507113e-05]	37.31035931094084	ok
ed2de53		cmc	6	0	200	0.03	0.0001	32.98744201660156	-42.64406949120617	[-1.2156381607055664, -1.2155841588974, 7.80494519858621e-05, -3.654490114968212e-07, 0.0003009235661011189, 1.984841946978122e-05]	37.21798396098893	ok
ed2de53		liley	5	0	200	0.02	0.0001	134.04083251953125	-142.08802208170175	[0.17263633012771606, -2.354341965826734e-08, -2.9692851057916414e-06, -1.7402149410372658e-07, 2.009999990463257]	43.37608833797276	ok
ed2de53		liley	5	0	200	0.02	0.0001	134.05160522460938	-142.09879478677988	[0.17263680696487427, -2.3527075398988018e-08, -2.9691102554352256e-06, -1.7403390017989295e-07, 2.009999990463257]	43.21466124698054	ok
ed2de53		rrw	4	0	200	0.015	0.0001	733.711181640625	-740.1489332903614	[1.876709222793579, 1.7440131902694702, -1.5074994564056396, 1.5074994564056396]	34.529344790033065	ok
ed2de53		rrw	4	0	200	0.015	0.0001	733.6281127929688	-740.0658644427051	[1.8767653703689575, 1.7441399097442627, -1.5074994564056396, 1.5074994564056396]	34.44986802502535	ok
ed2de53		cbei	3	0	200	0.01	0.0001	3825.9814453125	-3830.8097590498023	[0.0, -0.03394939377903938, 0.000986140570603311]	38.35986466903705	ok
ed2de53		cbei	3	0	200	0.01	0.0001	3827.4814453125	-3832.3097590498023	[0.0, -0.021007711067795753, 0.0009809553157538176]	38.20220965100452	ok
ed2de53		cmc	6	0	200	0.03	0.0001	32.98887634277344	-42.64550381737804	[-1.215638518333435, -1.2155855894088745, 7.801853644195944e-05, -3.655004263691808e-07, 0.0002996708208229393, 1.9842111214529723e-05]	37.64749078010209	ok
ed2de53		cmc	6	0	200	0.03	0.0001	32.985084533691406	-42.64171200829601	[-1.2156413793563843, -1.2155863046646118, 7.797104626661167e-05, -3.655962643733801e-07, 0.0002992387453559786, 1.9829114535241388e-05]	37.748179081012495	ok
ed2de53		cbei	3	0	200	0.008	0.0001	3577.193359375	-3582.0216731123023	[-0.5021986961364746, -0.06315236538648605, 0.8039998412132263]	43.85619982192293	ok
ed2de53		cbei	3	0	200	0.008	0.0001	3579.754150390625	-3584.5824641279273	[-0.49635952711105347, -0.070989228785038, 0.8039998412132263]	43.69263002509251	ok
ed2de53	low_lr_cosine_multistart_cbei_rescue	ALL	0	2	0	0.0	0.0	1119.4618473052979	-inf	[]	0.0	ok
ed2de53	more_params_cosine_lr	liley	4	2	200	0.05	0.001	18.41152000427246	-24.849271654008863	[0.003685103263705969, 3.6488697219283495e-07, 6.064107083147974e-07, 4.7368011474609375]	42.37184444197919	ok
ed2de53	more_params_cosine_lr	liley	4	2	200	0.05	0.001	18.411907196044922	-24.849658845781324	[0.0036931398790329695, 3.64773001138019e-07, 6.064770445846079e-07, 4.737138748168945]	42.078079975093715	ok
ed2de53	more_params_cosine_lr	cmc	4	2	200	0.05	0.001	16.11594581604004	-22.55369746577644	[-1.2164462804794312, -1.2164053916931152, -5.783275582871283e-07, 0.00011362706572981551]	33.828905157977715	ok
ed2de53	more_params_cosine_lr	cmc	4	2	200	0.05	0.001	16.121273040771484	-22.559024690507886	[-1.2164931297302246, -1.21645188331604, -5.782479206573043e-07, 0.00011380109208403155]	33.87936017510947	ok
ed2de53	more_params_cosine_lr	rrw	4	2	200	0.05	0.001	218.4503173828125	-224.8880690325489	[4.516599178314209, 6.511943340301514, -4.296822547912598, 1.283337116241455]	47.120568487094715	ok
ed2de53	more_params_cosine_lr	rrw	4	2	200	0.05	0.001	218.1581573486328	-224.59590899836923	[4.52739143371582, 6.510056495666504, -4.296588897705078, 1.283358097076416]	47.33794796594884	ok
ed2de53	more_params_cosine_lr	cbei	4	2	200	0.05	0.001	1780.311767578125	-1786.7495192278614	[0.0, -0.5336219668388367, 0.005599200259894133, -0.5345219373703003]	41.24198280903511	ok
ed2de53	more_params_cosine_lr	cbei	4	2	200	0.05	0.001	1786.88232421875	-1793.3200758684864	[0.0, 0.023437652736902237, 0.004752764478325844, -0.4107111692428589]	41.19273816200439	ok
ed2de53	warmup_schedule_low_noise	liley	3	2	150	0.03	0.0005	332.3761291503906	-337.20444288769295	[6.60595703125, 0.0012028446653857827, 0.6498147249221802]	36.20726960198954	ok
ed2de53	warmup_schedule_low_noise	liley	3	2	150	0.03	0.0005	332.4306945800781	-337.25900831738045	[6.605978012084961, 0.001195132965222001, 0.6498292088508606]	35.89952166902367	ok
ed2de53	warmup_schedule_low_noise	cmc	3	2	150	0.03	0.0005	16.40716552734375	-21.235479264646052	[-1.2152882814407349, -1.2152588367462158, 0.001013290835544467]	25.805194454966113	ok
ed2de53	warmup_schedule_low_noise	cmc	3	2	150	0.03	0.0005	16.410812377929688	-21.23912611523199	[-1.2153055667877197, -1.2152763605117798, 0.000839164771605283]	25.69266310997773	ok
ed2de53	warmup_schedule_low_noise	rrw	3	2	150	0.03	0.0005	380.7223815917969	-385.5506953290992	[6.095521926879883, 6.278074264526367, 1.6762923002243042]	24.790327277965844	ok
ed2de53	warmup_schedule_low_noise	rrw	3	2	150	0.03	0.0005	380.84783935546875	-385.6761530927711	[6.095479965209961, 6.277618408203125, 1.6778552532196045]	24.982222056016326	ok
